Vehicle_ID,Speed_mps,Speed_kmph,Position_X,Position_Y,Waiting_Time_sec
52045_370_0,0.0,0.0,15291.06,18152.07,10.0
52046_370_0,8.81,31.72,18782.5,14222.78,0.0
52048_370_0,12.79,46.03,8256.23,28353.39,0.0
52052_370_0,8.53,30.7,24144.41,3931.93,0.0
52055_370_0,18.11,65.18,8989.74,27539.69,0.0
52058_370_0,10.21,36.76,14913.41,17883.23,0.0
52064_370_0,14.1,50.76,5821.29,15908.7,0.0
52065_370_0,23.82,85.75,23477.69,6748.32,0.0
52066_370_0,9.66,34.76,14031.66,16228.68,0.0
52067_370_0,12.36,44.48,8698.87,12701.35,0.0
52069_370_0,14.84,53.44,8277.66,17610.71,0.0
52070_370_0,14.83,53.37,10454.21,9689.53,0.0
52071_370_0,2.18,7.85,21158.16,10356.6,0.0
52073_370_0,0.0,0.0,17532.73,16793.6,24.0
52076_370_0,12.2,43.92,16955.23,13026.38,0.0
52078_370_0,12.07,43.44,11098.44,21298.43,0.0
52084_370_0,0.13,0.46,7355.03,14206.14,0.0
52086_370_0,11.83,42.6,15310.59,12805.14,0.0
52087_370_0,14.53,52.3,16753.19,11219.63,0.0
52089_370_0,13.73,49.42,22438.64,8410.41,0.0
52097_370_0,7.82,28.14,24065.21,5598.75,0.0
52100_370_0,0.0,0.0,12369.69,13534.43,8.0
52111_370_0,10.2,36.71,14155.23,11735.58,0.0
52112_370_0,9.74,35.05,20131.15,17359.02,0.0
52116_370_0,0.87,3.14,8526.7,21851.5,0.0
52118_370_0,12.54,45.16,8166.12,13551.11,0.0
52119_370_0,7.11,25.6,13312.32,18008.88,0.0
52120_370_0,0.41,1.49,17579.32,17470.49,0.0
52121_370_0,5.27,18.98,14636.08,12272.54,0.0
52124_370_0,33.11,119.18,12157.12,8525.88,0.0
52128_370_0,0.0,0.0,12018.46,12735.42,12.0
52129_370_0,11.67,42.0,9642.17,12779.2,0.0
52139_370_0,0.03,0.11,17299.14,7978.96,6.0
52141_370_0,3.77,13.57,8684.42,14154.91,0.0
52144_370_0,15.51,55.85,10086.94,20676.67,0.0
52146_370_0,0.0,0.0,22615.78,7551.48,5.0
52149_370_0,11.27,40.56,12225.9,18023.05,0.0
52150_370_0,8.99,32.37,14140.99,12397.06,0.0
52152_370_0,10.82,38.96,19738.38,20393.9,0.0
52153_370_0,0.02,0.07,16993.68,11004.81,2.0
52156_370_0,14.38,51.78,18376.34,15140.35,0.0
52159_370_0,11.76,42.32,11858.97,13335.07,0.0
52160_370_0,12.97,46.69,8906.13,14748.0,0.0
52161_370_0,0.0,0.0,12227.23,13816.04,9.0
52162_370_0,12.56,45.22,18317.83,4658.06,0.0
52163_370_0,0.01,0.02,10536.18,12999.41,4.0
52164_370_0,0.0,0.0,9229.81,12695.63,6.0
52165_370_0,0.0,0.0,12505.99,11948.97,10.0
52168_370_0,12.95,46.61,11687.82,9240.44,0.0
52169_370_0,19.72,70.99,23545.71,5351.25,0.0
52170_370_0,7.88,28.37,21464.89,10352.59,0.0
52174_370_0,0.0,0.0,11862.06,14618.18,9.0
52176_370_0,12.88,46.36,17949.29,7257.17,0.0
52181_370_0,8.46,30.45,13901.33,14649.56,0.0
52183_370_0,6.69,24.07,13344.67,17459.66,0.0
52184_370_0,13.77,49.56,14346.82,20625.49,0.0
52186_370_0,13.66,49.16,21090.61,16794.63,0.0
52188_370_0,6.15,22.14,8563.98,21985.51,0.0
52189_370_0,0.86,3.11,15616.34,14381.18,0.0
52192_370_0,26.45,95.24,21351.63,10429.15,0.0
52193_370_0,12.13,43.69,16732.3,6584.16,0.0
52194_370_0,0.0,0.0,14702.39,4252.09,0.0
52196_370_0,13.02,46.86,20996.69,10672.35,0.0
52200_370_0,8.22,29.59,13588.69,13520.31,0.0
52203_370_0,0.0,0.0,14974.33,15831.06,13.0
52205_370_0,4.53,16.32,21539.77,13926.38,0.0
52206_370_0,4.51,16.23,8010.93,21127.11,0.0
52209_370_0,14.89,53.61,22706.77,18681.82,0.0
52211_370_0,0.0,0.0,11564.02,14453.07,7.0
52213_370_0,10.24,36.88,14478.76,17008.22,0.0
52217_370_0,28.04,100.93,21540.43,12190.95,0.0
52224_370_0,8.09,29.11,10136.77,16292.73,0.0
52230_370_0,9.95,35.81,19773.15,18781.51,0.0
52234_370_0,14.89,53.6,24464.96,11343.78,0.0
52236_370_0,9.52,34.28,16365.35,13853.79,0.0
52237_370_0,0.03,0.11,13664.24,14410.93,1.0
52239_370_0,12.84,46.23,20621.89,10114.38,0.0
52240_370_0,14.75,53.12,19025.4,15382.82,0.0
52241_370_0,7.46,26.86,10945.1,13084.49,0.0
52242_370_0,2.71,9.76,9666.91,12851.18,0.0
52244_370_0,0.96,3.45,23336.46,4968.53,0.0
52245_370_0,12.45,44.83,12680.87,20192.72,0.0
52248_370_0,11.95,43.02,9913.34,23102.54,0.0
52249_370_0,0.0,0.0,15478.64,14190.02,8.0
52250_370_0,0.0,0.0,15048.63,14216.57,3.0
52254_370_0,22.13,79.67,22006.36,15118.13,0.0
52263_370_0,1.68,6.05,19395.54,18732.0,0.0
52265_370_0,13.31,47.91,9473.62,16808.14,0.0
52266_370_0,8.1,29.17,21038.96,17294.98,0.0
52269_370_0,6.74,24.28,9298.53,23654.83,0.0
52270_370_0,11.45,41.23,23211.3,5460.15,0.0
52272_370_0,8.31,29.93,11554.58,11267.97,0.0
52273_370_0,0.0,0.0,8438.97,21427.2,6.0
52280_370_0,0.0,0.0,19838.01,17276.52,21.0
52281_370_0,10.91,39.27,12752.03,11392.64,0.0
52282_370_0,0.0,0.0,17329.29,16593.87,9.0
52290_370_0,18.14,65.3,9711.27,23344.86,0.0
52293_370_0,0.02,0.06,13785.16,17280.13,1.0
52294_370_0,13.49,48.56,19128.66,3704.57,0.0
52297_370_0,18.88,67.96,5877.58,25601.31,0.0
52301_370_0,23.03,82.89,11722.98,17007.5,0.0
52302_370_0,2.01,7.24,16683.29,8375.89,0.0
52309_370_0,0.0,0.0,12668.74,11837.4,4.0
52314_370_0,22.97,82.68,13795.35,9091.38,0.0
52317_370_0,12.01,43.25,10601.25,14947.12,0.0
52325_370_0,11.82,42.56,8453.98,14172.57,0.0
52329_370_0,19.94,71.77,16769.75,21886.1,0.0
52334_370_0,0.0,0.0,11307.76,17670.55,12.0
52335_370_0,15.69,56.48,12139.49,12353.14,0.0
52341_370_0,7.39,26.62,16001.0,8549.73,0.0
52343_370_0,31.7,114.13,8319.94,11384.51,0.0
52344_370_0,0.0,0.0,21318.03,10200.86,7.0
52345_370_0,14.76,53.12,19502.82,13613.35,0.0
52347_370_0,10.53,37.91,16573.88,7634.53,0.0
52349_370_0,9.01,32.45,11535.02,13288.51,0.0
52350_370_0,13.81,49.72,13990.09,12197.68,0.0
52353_370_0,14.64,52.7,12253.69,13169.55,0.0
52354_370_0,12.13,43.68,16553.34,20794.98,0.0
52355_370_0,13.51,48.63,18698.53,12239.59,0.0
52357_370_0,7.47,26.91,17541.31,17412.31,0.0
52358_370_0,14.38,51.75,14760.01,13227.38,0.0
52363_370_0,23.17,83.43,14624.05,7600.64,0.0
52367_370_0,8.57,30.86,16453.39,12758.07,0.0
52373_370_0,13.4,48.23,12688.76,13849.5,0.0
52384_370_0,6.62,23.83,12935.88,14378.66,0.0
52386_370_0,12.3,44.26,13603.45,15753.55,0.0
52389_370_0,15.72,56.61,16980.99,10871.98,0.0
52392_370_0,13.19,47.47,11983.02,13332.37,0.0
52394_370_0,14.21,51.17,12565.33,10534.92,0.0
52399_370_0,0.6,2.17,8549.36,21960.87,0.0
52401_370_0,30.44,109.57,21504.63,12196.96,0.0
52403_370_0,11.39,40.99,15712.35,12223.31,0.0
52407_370_0,34.83,125.4,22503.88,9622.42,0.0
52410_370_0,6.57,23.67,16636.41,8789.63,0.0
52411_370_0,0.0,0.0,19854.23,17277.62,18.0
52412_370_0,1.6,5.76,19419.28,17156.09,0.0
52417_370_0,0.0,0.02,13565.51,12368.28,4.0
52420_370_0,18.36,66.1,12299.28,6059.99,0.0
52423_370_0,0.0,0.0,24226.03,7627.26,5.0
52426_370_0,0.0,0.0,21528.79,9268.47,8.0
52428_370_0,8.39,30.22,11765.95,11986.32,0.0
52430_370_0,9.6,34.55,13611.14,18197.51,0.0
52431_370_0,10.74,38.67,14114.36,7395.69,0.0
52432_370_0,0.0,0.0,10632.58,12102.81,5.0
52437_370_0,12.97,46.71,21219.52,14613.56,0.0
52438_370_0,0.0,0.0,15521.83,9560.24,25.0
52440_370_0,11.51,41.44,22568.25,7990.58,0.0
52444_370_0,26.83,96.59,20775.92,12041.41,0.0
52447_370_0,0.11,0.39,14100.43,16511.79,0.0
52452_370_0,14.25,51.3,16652.84,16937.1,0.0
52455_370_0,2.34,8.41,8538.74,21791.91,0.0
52456_370_0,11.77,42.38,15405.62,14204.17,0.0
52457_370_0,13.33,48.0,11919.81,12701.19,0.0
52459_370_0,5.24,18.87,23573.77,5133.76,0.0
52465_370_0,12.63,45.46,13713.08,18159.47,0.0
52466_370_0,13.56,48.8,23818.83,7460.66,0.0
52470_370_0,11.42,41.12,14903.87,17365.28,0.0
52471_370_0,10.63,38.26,13517.23,20518.86,0.0
52472_370_0,11.37,40.95,17269.9,17455.73,0.0
52474_370_0,8.72,31.37,11392.59,17215.41,0.0
52477_370_0,8.65,31.14,16998.89,11103.4,0.0
52486_370_0,4.34,15.63,20729.66,7742.55,0.0
52487_370_0,0.01,0.03,22814.85,7990.25,1.0
52489_370_0,12.85,46.26,13720.81,12435.9,0.0
52492_370_0,3.17,11.43,17726.77,10514.17,0.0
52494_370_0,14.37,51.74,12844.38,14352.11,0.0
52498_370_0,10.23,36.84,10864.03,13966.14,0.0
52500_370_0,14.95,53.81,6081.78,12055.64,0.0
52501_370_0,9.18,33.04,23810.59,3924.57,0.0
52502_370_0,16.74,60.25,11171.94,10069.78,0.0
52509_370_0,7.63,27.47,17157.88,3710.55,0.0
52510_370_0,9.6,34.54,14221.84,11400.11,0.0
52511_370_0,7.86,28.29,13978.31,14181.57,0.0
52517_370_0,14.84,53.42,22736.3,7989.14,0.0
52519_370_0,8.97,32.31,14933.93,11342.51,0.0
52525_370_0,15.33,55.19,18877.23,12974.69,0.0
52527_370_0,9.2,33.1,11653.95,13612.47,0.0
52531_370_0,18.76,67.55,12694.34,23832.07,0.0
52533_370_0,12.1,43.55,20305.5,5781.42,0.0
52537_370_0,12.32,44.34,10899.31,15413.17,0.0
52539_370_0,8.5,30.59,11547.12,13302.01,0.0
52541_370_0,7.31,26.32,22284.38,17107.31,0.0
52542_370_0,10.5,37.78,17920.3,4389.13,0.0
52547_370_0,8.4,30.22,9512.41,24359.96,0.0
52550_370_0,13.83,49.8,14124.89,11967.05,0.0
52551_370_0,0.0,0.0,19491.91,17177.03,8.0
52557_370_0,0.02,0.08,16875.04,13952.21,1.0
52561_370_0,0.0,0.01,21211.2,10292.4,5.0
52563_370_0,12.57,45.27,13578.62,14421.59,0.0
52569_370_0,12.24,44.06,18845.46,5083.96,0.0
52570_370_0,9.28,33.42,16762.75,13581.19,0.0
52581_370_0,14.03,50.5,18012.14,15876.79,0.0
52583_370_0,12.55,45.18,10818.51,12230.37,0.0
52587_370_0,1.17,4.2,21242.91,10263.4,0.0
52590_370_0,18.13,65.26,9091.65,22298.94,0.0
52591_370_0,11.94,42.98,21221.03,10566.1,0.0
52593_370_0,11.37,40.93,18963.2,14814.43,0.0
52595_370_0,9.77,35.17,8500.48,23570.89,0.0
52599_370_0,14.84,53.42,13500.95,15206.13,0.0
52600_370_0,14.46,52.07,22167.73,16760.99,0.0
52603_370_0,7.71,27.74,21855.98,14067.03,0.0
52604_370_0,14.98,53.93,12576.86,12066.57,0.0
52606_370_0,7.36,26.49,13135.51,19374.71,0.0
52607_370_0,0.24,0.85,10439.31,9615.2,0.0
52608_370_0,13.4,48.22,15350.27,14207.37,0.0
52612_370_0,12.58,45.29,10751.82,13675.34,0.0
52613_370_0,12.28,44.22,13302.99,12735.43,0.0
52614_370_0,0.0,0.0,20292.74,6670.15,23.0
52615_370_0,11.58,41.68,6087.12,26083.86,0.0
52624_370_0,13.89,50.0,17150.74,3592.47,0.0
52630_370_0,11.73,42.24,5940.82,13963.92,0.0
52636_370_0,8.64,31.1,18791.64,14192.74,0.0
52637_370_0,9.45,34.0,12605.04,13153.07,0.0
52639_370_0,0.0,0.0,20296.08,6664.67,21.0
52641_370_0,25.34,91.21,11862.42,24099.53,0.0
52642_370_0,9.79,35.26,19808.79,17264.62,0.0
52652_370_0,8.91,32.09,16655.98,15160.4,0.0
52653_370_0,6.77,24.38,14138.48,11894.55,0.0
52656_370_0,4.87,17.54,9259.21,23675.6,0.0
52657_370_0,1.31,4.72,17488.95,17189.96,0.0
52661_370_0,0.0,0.0,21711.19,8673.95,16.0
52664_370_0,11.17,40.22,6437.87,17725.53,0.0
52667_370_0,14.29,51.45,16525.39,20814.24,0.0
52676_370_0,14.76,53.14,20381.01,14548.88,0.0
52679_370_0,14.96,53.84,18216.78,10256.2,0.0
52680_370_0,11.23,40.44,5848.07,14297.03,0.0
52693_370_0,12.46,44.86,21763.64,10617.14,0.0
52699_370_0,0.0,0.0,12221.59,13816.27,6.0
52700_370_0,11.99,43.17,17547.8,4168.73,0.0
52701_370_0,2.31,8.32,18355.21,13353.21,0.0
52706_370_0,15.67,56.41,5780.31,25642.07,0.0
52707_370_0,22.8,82.08,12101.45,6908.22,0.0
52710_370_0,7.91,28.47,12246.75,13650.78,0.0
52711_370_0,0.25,0.89,14015.13,15870.5,0.0
52719_370_0,11.17,40.22,10093.18,23040.68,0.0
52720_370_0,13.21,47.54,13273.45,9296.81,0.0
52724_370_0,0.03,0.09,18841.17,18811.1,1.0
52727_370_0,12.97,46.68,17070.7,16734.86,0.0
52728_370_0,5.57,20.07,16573.93,12928.45,0.0
52733_370_0,11.64,41.92,12903.23,14780.26,0.0
52734_370_0,29.67,106.83,6587.86,17079.28,0.0
52736_370_0,14.23,51.24,16034.41,8032.45,0.0
52739_370_0,11.78,42.4,9106.09,15547.43,0.0
52740_370_0,12.69,45.7,18892.26,18853.9,0.0
52742_370_0,14.05,50.58,19123.49,17211.22,0.0
52744_370_0,6.83,24.57,18337.38,13494.39,0.0
52752_370_0,19.99,71.96,9305.3,22432.51,0.0
52758_370_0,15.5,55.79,11074.92,6758.99,0.0
52761_371_0,8.87,31.95,23909.32,4457.35,0.0
52762_371_0,11.27,40.58,15387.61,10357.71,0.0
52763_371_0,7.09,25.53,19334.18,15381.02,0.0
52770_371_0,16.59,59.71,19776.5,15624.31,0.0
52773_371_0,12.75,45.89,17925.6,7314.35,0.0
52787_371_0,0.0,0.0,15702.02,8425.87,15.0
52794_371_0,2.92,10.52,14921.18,5875.83,0.0
52796_371_0,13.48,48.51,12919.76,15846.47,0.0
52800_371_0,0.0,0.0,19140.85,17089.04,17.0
52802_371_0,15.45,55.63,14143.17,13616.46,0.0
52804_371_0,12.82,46.16,24478.79,11406.89,0.0
52805_371_0,7.6,27.36,5612.99,14639.8,0.0
52809_371_0,15.72,56.58,17038.84,15909.4,0.0
52812_371_0,14.03,50.49,16754.11,10984.94,0.0
52813_371_0,2.48,8.94,14624.73,18559.88,0.0
52815_371_0,6.75,24.29,16464.76,9029.51,0.0
52817_371_0,8.56,30.81,13295.51,18452.86,0.0
52818_371_0,11.63,41.88,24326.62,6395.29,0.0
52819_371_0,10.95,39.43,11124.07,15726.84,0.0
52824_371_0,14.35,51.68,9138.19,17056.93,0.0
52827_371_0,10.78,38.8,20285.66,6572.96,0.0
52828_371_0,0.0,0.0,9675.83,22808.98,0.0
52829_371_0,28.3,101.88,6700.16,12574.76,0.0
52832_371_0,12.56,45.2,10529.37,15513.69,0.0
52838_371_0,31.06,111.83,10878.62,18846.35,0.0
52841_371_0,4.28,15.4,10282.97,20877.35,0.0
52847_371_0,14.64,52.7,14754.76,11848.35,0.0
52848_371_0,5.78,20.82,5719.91,13888.0,0.0
52862_371_0,0.0,0.0,11699.32,15720.08,7.0
52869_371_0,0.0,0.0,19398.51,18716.47,9.0
52870_371_0,14.55,52.39,9372.55,16864.27,0.0
52876_371_0,8.97,32.3,15022.82,14154.12,0.0
52883_371_0,6.97,25.09,22982.97,14010.96,0.0
52889_371_0,10.79,38.84,10493.27,15618.94,0.0
52890_371_0,0.05,0.19,20753.26,8230.3,1.0
52891_371_0,11.88,42.78,24103.8,5051.08,0.0
52899_371_0,0.0,0.0,21194.37,10307.79,12.0
52900_371_0,10.56,38.0,9612.04,14413.33,0.0
52904_371_0,9.72,34.98,8423.86,15195.79,0.0
52905_371_0,12.94,46.6,13507.53,12222.78,0.0
52908_371_0,16.77,60.37,23548.76,5296.6,0.0
52913_371_0,11.38,40.97,21572.55,16935.87,0.0
52916_371_0,13.62,49.02,22545.42,7897.11,0.0
52919_371_0,0.05,0.19,20216.19,6350.34,1.0
52920_371_0,9.88,35.56,12842.69,13145.98,0.0
52921_371_0,12.76,45.95,6505.21,28179.29,0.0
52927_371_0,12.0,43.18,12191.0,15914.15,0.0
52931_371_0,21.54,77.54,22293.06,9818.46,0.0
52932_371_0,13.83,49.8,9044.3,24787.02,0.0
52938_371_0,11.32,40.75,20543.13,7201.14,0.0
52944_371_0,10.64,38.3,6805.77,18629.85,0.0
52946_371_0,11.55,41.57,13837.94,7148.44,0.0
52949_371_0,5.17,18.62,17425.55,16834.22,0.0
52950_371_0,0.06,0.21,17318.07,7966.6,1.0
52952_371_0,10.77,38.76,14729.79,10283.0,0.0
52953_371_0,26.66,95.96,11800.65,16835.74,0.0
52954_371_0,32.48,116.94,24170.27,11311.56,0.0
52955_371_0,28.97,104.3,23501.67,6227.23,0.0
52959_371_0,11.16,40.18,14894.44,18066.86,0.0
52964_371_0,12.74,45.86,20247.43,21146.79,0.0
52965_371_0,14.86,53.48,10904.13,13555.69,0.0
52972_371_0,0.0,0.0,11667.98,13954.82,6.0
52976_371_0,15.18,54.66,10093.78,20529.26,0.0
52977_371_0,12.63,45.47,14407.15,15752.31,0.0
52978_371_0,13.35,48.06,17672.63,12492.6,0.0
52984_371_0,11.39,41.01,8605.25,14158.55,0.0
52986_371_0,17.61,63.4,23832.47,11746.95,0.0
52992_371_0,28.27,101.78,22385.48,9730.65,0.0
53003_371_0,2.19,7.9,9100.41,23548.63,0.0
53008_371_0,6.0,21.61,23729.59,7295.29,0.0
53010_371_0,11.64,41.89,22489.4,15488.88,0.0
53011_371_0,13.1,47.15,21905.08,18962.58,0.0
53012_371_0,14.14,50.91,19007.57,2822.18,0.0
53013_371_0,13.42,48.32,6958.06,28322.48,0.0
53018_371_0,11.92,42.9,10726.59,16955.15,0.0
53028_371_0,7.87,28.32,8060.41,20717.63,0.0
53031_371_0,7.34,26.43,7180.38,27403.36,0.0
53035_371_0,10.66,38.36,11996.3,16376.62,0.0
53042_371_0,12.36,44.49,20148.29,6481.88,0.0
53048_371_0,14.07,50.67,12687.59,11101.96,0.0
53053_371_0,1.26,4.52,16833.75,20715.57,0.0
53054_371_0,12.7,45.7,22627.56,7396.06,0.0
53059_371_0,15.46,55.65,19469.71,15332.87,0.0
53060_371_0,12.28,44.19,19984.25,12968.72,0.0
53061_371_0,0.59,2.13,9463.53,22561.14,0.0
53062_371_0,16.63,59.86,18244.18,12124.78,0.0
53068_371_0,7.49,26.97,5602.29,14648.43,0.0
53069_371_0,20.37,73.32,12380.84,6114.81,0.0
53070_371_0,15.65,56.34,20058.18,23261.37,0.0
53072_371_0,0.0,0.0,21296.17,10193.27,10.0
53092_371_0,7.7,27.73,14215.39,13759.33,0.0
53093_371_0,1.34,4.84,20742.89,8018.98,0.0
53094_371_0,0.0,0.0,10848.12,14916.13,13.0
53097_371_0,16.29,58.63,19428.91,15353.47,0.0
53100_371_0,20.11,72.38,16226.88,14871.58,0.0
53108_371_0,30.3,109.09,6519.86,16050.01,0.0
53110_371_0,12.15,43.73,19470.33,17600.13,0.0
53111_371_0,15.39,55.41,17439.94,17350.17,0.0
53113_371_0,12.85,46.26,14400.61,15742.82,0.0
53114_371_0,11.11,40.0,22888.12,17134.35,0.0
53115_371_0,18.23,65.63,14593.14,8510.97,0.0
53118_371_0,12.99,46.75,11929.81,11197.45,0.0
53124_371_0,25.13,90.48,23393.02,8252.0,0.0
53127_371_0,11.1,39.95,12184.07,12243.48,0.0
53128_371_0,13.81,49.73,17943.33,15049.55,0.0
53130_371_0,4.46,16.06,22402.37,17603.8,0.0
53135_371_0,13.3,47.89,21237.04,18000.63,0.0
53138_371_0,11.81,42.52,18651.44,4935.14,0.0
53139_371_0,14.18,51.04,11490.78,17388.28,0.0
53143_371_0,12.45,44.83,22800.64,14461.47,0.0
53150_371_0,0.0,0.0,21164.91,10334.74,22.0
53152_371_0,45.85,165.07,11314.46,3580.48,0.0
53154_371_0,13.47,48.5,21987.86,18456.81,0.0
53158_371_0,0.0,0.0,11295.35,17633.53,6.0
53159_371_0,24.22,87.19,15824.4,15311.53,0.0
53164_371_0,14.68,52.85,11083.67,12209.51,0.0
53173_371_0,6.97,25.1,23507.23,12606.94,0.0
53180_371_0,12.87,46.33,14748.16,16181.13,0.0
53182_371_0,8.74,31.45,13605.76,9864.78,0.0
53184_371_0,12.71,45.76,11887.62,16153.85,0.0
53194_371_0,8.53,30.72,21459.86,13727.77,0.0
53200_371_0,14.72,52.98,9659.82,20088.87,0.0
53202_371_0,10.7,38.51,16232.53,13834.36,0.0
53204_371_0,7.69,27.68,16178.89,11875.46,0.0
53205_371_0,7.86,28.29,20882.27,8284.21,0.0
53209_371_0,11.8,42.47,12329.59,16963.04,0.0
53214_371_0,12.57,45.26,17363.92,15008.8,0.0
53215_371_0,13.78,49.61,12727.02,12347.94,0.0
53216_371_0,12.92,46.5,23022.54,14812.31,0.0
53220_371_0,8.94,32.19,13006.53,16421.6,0.0
53223_371_0,12.45,44.82,19289.54,14022.76,0.0
53224_371_0,9.89,35.6,9895.07,17331.36,0.0
53226_371_0,2.45,8.8,14394.72,12376.4,0.0
53228_371_0,8.1,29.17,12949.79,18589.98,0.0
53230_371_0,1.58,5.68,14101.14,16516.98,0.0
53234_371_0,11.88,42.77,7074.07,25773.35,0.0
53236_371_0,7.2,25.92,20722.14,9057.96,0.0
53237_371_0,14.58,52.47,12836.25,14682.69,0.0
53243_371_0,15.59,56.13,10778.72,22295.51,0.0
53246_371_0,12.45,44.83,12620.5,12763.05,0.0
53249_371_0,1.49,5.37,19436.24,17216.37,0.0
53250_371_0,2.73,9.84,12243.88,15305.49,0.0
53252_371_0,6.87,24.73,19332.58,17131.44,0.0
53254_371_0,2.19,7.88,8978.28,23647.93,0.0
53257_371_0,0.51,1.85,9961.49,14092.71,0.0
53258_371_0,12.52,45.06,19325.59,17697.47,0.0
53261_371_0,0.0,0.0,21295.28,10192.28,9.0
53263_371_0,13.94,50.2,14206.77,11464.8,0.0
53266_371_0,14.71,52.95,13738.89,14008.82,0.0
53272_371_0,16.16,58.19,14815.7,15998.66,0.0
53274_371_0,0.0,0.0,20295.99,6675.53,23.0
53281_371_0,12.79,46.03,4827.96,14507.51,0.0
53283_371_0,15.74,56.67,22132.36,17138.54,0.0
53289_371_0,1.92,6.91,12220.84,12191.91,0.0
53290_371_0,13.38,48.16,11400.62,13287.89,0.0
53293_371_0,6.8,24.48,16787.95,6412.13,0.0
53294_371_0,0.0,0.0,9272.05,14099.46,9.0
53297_371_0,10.01,36.04,10658.7,18394.04,0.0
53302_371_0,0.0,0.0,11683.15,13612.96,6.0
53303_371_0,0.0,0.0,19890.01,17287.62,8.0
53312_371_0,28.59,102.94,20478.0,10488.08,0.0
53314_371_0,0.0,0.0,10550.74,14026.95,5.0
53315_371_0,13.25,47.71,13129.45,19906.99,0.0
53318_371_0,12.05,43.38,15519.92,10216.18,0.0
53321_371_0,5.49,19.76,22964.13,6964.47,0.0
53325_371_0,11.2,40.32,12005.02,16542.55,0.0
53326_371_0,13.13,47.27,12770.32,10847.37,0.0
53329_371_0,15.94,57.37,18332.84,10154.12,0.0
53330_371_0,27.38,98.58,18335.38,12047.31,0.0
53331_371_0,12.25,44.1,15687.63,9974.89,0.0
53340_371_0,0.01,0.02,19394.23,17149.97,3.0
53343_371_0,14.7,52.94,9146.77,17045.19,0.0
53345_371_0,12.98,46.74,14716.02,15486.86,0.0
53346_371_0,14.12,50.84,16276.17,14848.33,0.0
53353_371_0,11.89,42.79,15831.24,6343.09,0.0
53354_371_0,12.26,44.12,16473.16,19567.06,0.0
53355_371_0,0.0,0.0,11776.5,15632.39,6.0
53360_371_0,9.23,33.21,8176.67,16559.44,0.0
53362_371_0,13.15,47.35,10963.26,19285.67,0.0
53366_371_0,13.8,49.68,14009.3,13405.69,0.0
53368_371_0,15.44,55.58,22625.32,7456.44,0.0
53377_371_0,7.77,27.97,14457.57,19743.07,0.0
53382_371_0,11.67,42.02,24304.67,7256.61,0.0
53383_371_0,0.0,0.0,21190.16,10311.64,13.0
53384_371_0,6.32,22.77,20040.41,17647.06,0.0
53392_371_0,7.58,27.27,13350.75,14887.39,0.0
53393_371_0,13.66,49.19,15394.66,5938.75,0.0
53398_371_0,1.88,6.78,10550.2,14023.69,0.0
53399_371_0,7.8,28.09,16463.85,13855.1,0.0
53406_371_0,4.92,17.71,10697.5,16354.4,0.0
53414_371_0,12.45,44.82,14459.2,13841.96,0.0
53415_371_0,4.07,14.66,17998.17,15750.58,0.0
53424_371_0,8.03,28.91,17030.23,14274.03,0.0
53425_371_0,12.93,46.54,7717.13,22281.98,0.0
53429_371_0,0.0,0.0,19018.32,17042.22,1.0
53434_371_0,5.74,20.66,19442.89,17176.93,0.0
53438_371_0,11.14,40.11,6954.75,28737.08,0.0
53449_371_0,0.96,3.44,8537.09,21929.39,0.0
53452_371_0,0.73,2.64,22809.62,7990.54,0.0
53454_371_0,10.12,36.44,8759.62,22121.14,0.0
53456_371_0,0.0,0.0,11667.8,13951.52,10.0
53459_371_0,11.26,40.54,19648.27,17219.3,0.0
53467_371_0,15.15,54.53,23527.09,7837.94,0.0
53469_371_0,13.38,48.18,21976.0,17382.06,0.0
53471_371_0,12.4,44.63,16959.2,11014.55,0.0
53472_371_0,22.19,79.88,19173.61,17590.24,0.0
53482_371_0,9.83,35.38,16348.21,13851.28,0.0
53483_371_0,8.4,30.24,13498.33,18032.1,0.0
53486_371_0,12.56,45.2,22057.44,9085.71,0.0
53489_371_0,11.32,40.76,9362.87,22554.62,0.0
53490_371_0,14.31,51.52,15217.91,5885.89,0.0
53491_371_0,14.78,53.22,14029.62,18068.0,0.0
53504_371_0,13.11,47.2,7958.5,19837.57,0.0
53506_371_0,7.57,27.25,17646.37,17525.69,0.0
53508_371_0,8.44,30.38,9024.1,23693.0,0.0
53512_371_0,11.39,41.01,17495.13,17049.69,0.0
53523_371_0,11.05,39.78,12405.94,13490.31,0.0
53525_371_0,6.43,23.14,13910.81,16505.56,0.0
53528_371_0,6.83,24.58,19838.96,23657.8,0.0
53529_371_0,25.23,90.83,23527.14,5649.31,0.0
53531_371_0,11.38,40.97,6912.1,22335.09,0.0
53533_371_0,29.05,104.6,11649.99,22599.66,0.0
53534_371_0,6.8,24.47,21133.03,16808.05,0.0
53537_371_0,13.11,47.21,10134.46,16464.8,0.0
53538_371_0,13.73,49.43,10641.75,17327.8,0.0
53539_371_0,11.09,39.93,22476.1,14635.79,0.0
53547_371_0,12.25,44.11,11313.94,24275.27,0.0
53548_371_0,15.5,55.81,18668.31,12567.72,0.0
53549_371_0,0.0,0.0,11685.58,13629.69,13.0
53552_371_0,20.64,74.31,14606.28,15879.73,0.0
53553_371_0,0.01,0.03,19812.17,17201.6,3.0
53556_371_0,7.9,28.43,6020.47,14316.5,0.0
53561_371_0,37.27,134.17,12819.13,8206.42,0.0
